,index,x,D0,sig_x,sig_y,sig_z,D0U/Q,coef_y,expon_y,coef_z,expon_z,iwind,istab,wind,stab,how
137,7,1778.2794100389228,1.70930747215308,159.57492626782852,317.3134091439196,29.63811379282632,3.384629544654949e-05,2.2924134283220825,0.6588293788586097,0.2806146660814754,0.6226892910233467,2,4,2.3,E,fit
138,8,3162.2776601683795,0.8111598547238775,272.46746580813414,463.6558778401816,42.41533328537994,1.6185699519420824e-05,1.9541459740230456,0.6786396478668618,0.208375362068032,0.6596218618383495,2,4,2.3,E,fit
139,9,5623.413251903491,0.3799872214368041,465.22672239438015,685.2604730832434,62.00523379146944,7.491453638840938e-06,2.920500766866801,0.63210622856763,0.0610871941875026,0.8017275123887543,2,4,2.3,E,fit
140,10,10000.0,0.1645730193847899,794.3550346015521,986.0120872807232,98.36944643583531,3.28176637544666e-06,6.078147813214311,0.5525277453734729,0.1345142853793099,0.7160229546769447,2,4,2.3,E,fit
141,11,31622.776601683792,0.0380515614414874,2315.872535920197,1862.7137120840944,224.3219155069882,7.617848141687837e-07,0.9588284249314096,0.7307567135885125,3.5737430014823834,0.3994996415343915,2,4,2.3,E,fit
142,12,100000.0,0.0110245315,6751.723560636403,4320.405083070127,355.3215316836097,2.073500447306079e-07,,,,,2,4,2.3,E,fit
143,0,1.0,810896.6,0.1522,1.2111999195337713,0.0101508482248728,25.889994592984955,1.2111999195337713,0.8301980739509496,0.0101508482248728,0.9592514289687424,2,5,2.3,F,fit
144,1,3.1622776601683795,199360.2400444284,0.443725770736577,3.15003130827109,0.0306286636573448,3.299189096270831,1.0718552077728811,0.9363574958004548,0.0112279848493761,0.8716524616205878,2,5,2.3,F,fit
145,2,10.0,18988.32848583072,1.2936436242823213,9.257497814192291,0.0835515054588692,0.4115306911301939,1.8755180248461143,0.6933723758436597,0.0018282704667932,1.6599138356773848,2,5,2.3,F,fit
146,3,31.6227766016838,1295.5079,3.771504692793245,20.567419496665128,0.5648214708286017,0.0274005401248631,0.7607613832955353,0.9546208977739052,0.0014659797188015,1.723855490221247,2,5,2.3,F,fit
147,4,100.0,73.67014009803243,10.995491633681334,61.729144050398375,4.109972750868663,0.0012546452010893,4.247073755613708,0.5812002259393708,0.4892899443506892,0.4621363260347771,2,5,2.3,F,fit
148,5,316.227766016838,18.94374723774433,32.05639290264675,120.52867102339071,6.996923176110165,0.0003774441110482,3.638426413173944,0.6080707088703216,0.2463735128435389,0.5813252358865509,2,5,2.3,F,fit
149,6,1000.0,4.891557163665025,93.45760609567321,242.73126676523344,13.663744216101149,9.597423993917608e-05,2.1600410739463443,0.6835545709666735,0.1604380314393999,0.6434207996285224,2,5,2.3,F,fit
150,7,1778.2794100389228,2.2632875025904307,159.57492626782852,359.76123476142743,19.78904897770378,4.471063508642429e-05,3.846598078882504,0.6064423245440287,0.0474831133830291,0.8061186880766854,2,5,2.3,F,fit
151,8,3162.2776601683795,1.010708336993852,272.46746580813414,510.0643216771949,31.47419240646152,1.982761993870736e-05,2.419232183469902,0.6639849699758322,0.038428661421161,0.8323712395356511,2,5,2.3,F,fit
152,9,5623.413251903491,0.4137242703615658,465.22672239438015,747.5171978527746,50.821491357821486,8.378794390051307e-06,6.468147721951961,0.5500910023570094,0.0097373638922853,0.9913616013537038,2,5,2.3,F,fit
153,10,10000.0,0.1766973875464099,794.3550346015521,1025.9919170855617,89.92652379424918,3.4499943380366782e-06,3.0821083952498705,0.630574007729623,0.2795656267885936,0.6268510081827875,2,5,2.3,F,fit
154,11,31622.776601683792,0.043083825124818,2315.872535920197,2120.464193146307,185.0603203891792,8.111587818981253e-07,0.5814300180887079,0.7915407763189195,4.623125610185981,0.3560839147435617,2,5,2.3,F,fit
155,12,100000.0,0.010396886,6751.723560636403,5274.743326904847,278.84012392902656,2.1641807454941562e-07,,,,,2,5,2.3,F,fit
156,0,1.0,893686.53,0.1522,1.2737021172179583,0.0099375666409627,25.14792766879708,1.2737021172179583,0.9070048603424774,0.0099375666409627,0.5855040906073066,2,6,2.3,G,fit
157,1,3.1622776601683795,255899.6065040768,0.443725770736577,3.618847656470375,0.0194998872095339,4.510739294563758,1.205305392799531,0.9549464023923656,0.0091636116386625,0.6559308483762797,2,6,2.3,G,fit
158,2,10.0,34345.6304366341,1.2936436242823213,10.865344533407637,0.0414951676454987,0.7060071538244963,2.132186696083454,0.7072182728721262,0.002587852216375,1.2050580519364646,2,6,2.3,G,fit
159,3,31.6227766016838,3416.1824012359457,3.771504692793245,24.52746352386385,0.1661600252401051,0.0781035797094146,1.0130053326637924,0.922693937961784,0.0002848021691423,1.843988837865017,2,6,2.3,G,fit
160,4,100.0,187.5837953086872,10.995491633681334,70.95771266778624,1.3884203434583555,0.0032309448976048,2.494471045131863,0.7270105701617712,0.030265573593652,0.8307860296735732,2,6,2.3,G,fit
161,5,316.227766016838,30.25350408282322,32.05639290264675,163.87205223367067,3.61338288584054,0.0005375653301307,8.632477064851729,0.5113477837656307,0.0647286655819545,0.698726931753135,2,6,2.3,G,fit
162,6,1000.0,6.230758835362595,93.45760609567321,295.2424390592069,8.077508973222727,0.0001334731449743,2.985683034923424,0.6650450280184664,0.0067583046243432,1.025813228613429,2,6,2.3,G,fit
163,7,1778.2794100389228,2.5680966119937323,159.57492626782852,432.9522903857974,14.57910139124206,5.042888078179045e-05,9.647478511907616,0.5083157604748076,0.0040857822448621,1.093063242912735,2,6,2.3,G,fit
164,8,3162.2776601683795,1.0301314574846911,272.46746580813414,580.1215271818561,27.352471048656863,2.0060168593975875e-05,3.8235429623983466,0.6231580020524919,0.0126757746356436,0.9525777308056524,2,6,2.3,G,fit
165,9,5623.413251903491,0.4151621011043503,465.22672239438015,830.4404251307836,47.330489901858165,8.098426509646426e-06,0.7423631963606047,0.8129845464222837,3.589036750481203,0.2987101584924292,2,6,2.3,G,fit
166,10,10000.0,0.222127066454525,794.3550346015521,1326.0338748973047,56.21064119879573,4.270482723561431e-06,0.9008607126187544,0.7919742428418597,0.5434847992394852,0.5036577843917075,2,6,2.3,G,fit
167,11,31622.776601683792,0.0449115034100576,2315.872535920197,3300.211247833295,100.38005551808546,9.608618612976787e-07,0.0817423559232191,1.0235765754734458,1.3901963328567393,0.4130158428840214,2,6,2.3,G,fit
168,12,100000.0,0.009163684,6751.723560636403,10723.338807030555,161.4936137929813,1.8380814258650458e-07,,,,,2,6,2.3,G,fit
169,0,1.0,58625.66,0.1522,0.837737283161743,0.0697472185115544,5.447727686253502,0.837737283161743,0.8805924004811108,0.0697472185115544,1.8272621341251385,3,1,4.1,B,fit
170,1,3.1622776601683795,8008.541952384083,0.443725770736577,2.3088942607740712,0.5716865304380964,0.2411504758393177,0.5628478222122604,1.2260261083435,0.1400631502808403,1.221668139335162,3,1,4.1,B,fit
171,2,10.0,404.379929121756,1.2936436242823213,9.471463683526572,2.3334152375484294,0.014402603318741,1.281326296900223,0.8687573590413569,0.096355046493406,1.3841175642477084,3,1,4.1,B,fit
172,3,31.6227766016838,30.066705249818988,3.771504692793245,25.75109955770199,11.48287961260148,0.0010764739824621,1.143202041175121,0.9017818577969332,0.3493223218535922,1.01121631568969,3,1,4.1,B,fit
173,4,100.0,3.3859628,10.995491633681334,72.72549849773979,36.78400132056458,0.0001189883523938,1.7804444522311955,0.8055791390300441,0.1631540111206122,1.1765306070934276,3,1,4.1,B,fit
174,5,316.227766016838,0.3602280930977215,32.05639290264675,183.85535186818387,142.53590353337145,1.2146455905644064e-05,1.028210199658108,0.9009577474584234,0.0717673873803481,1.319198854639049,3,1,4.1,B,fit
175,6,1000.0,0.0265888624784534,93.45760609567321,518.7464647865098,650.9141316536478,9.426951590175634e-07,1.3268213858147089,0.864047562384119,0.0976621544623292,1.2745991332120814,3,1,4.1,B,fit
176,7,1778.2794100389228,0.008008513,159.57492626782852,853.0353732415313,1355.7308657372207,2.752387665720252e-07,0.6254085023843025,0.9645548490757392,0.1348548473853199,1.231479052865106,3,1,4.1,B,fit
177,8,3162.2776601683795,0.0023681638284899,272.46746580813414,1486.2975192299882,2754.5029821856065,7.775013065148659e-08,1.619222999791298,0.8465140253997824,6.919818847383722,0.742842434745393,3,1,4.1,B,fit
178,9,5623.413251903491,0.0009373148449168,465.22672239438015,2419.548094822424,4224.291269024495,3.114311234663401e-08,4.839469977398939,0.7197163891448073,22.11664354741148,0.6082759032239372,3,1,4.1,B,fit
179,10,10000.0,0.000443908395152,794.3550346015521,3661.536405532125,5995.464439128033,1.4499864351474876e-08,12.038997008655814,0.6207682625017931,2226.347150629644,0.1075574868237965,3,1,4.1,B,fit
180,11,31622.776601683792,0.0001803362458536,2315.872535920197,7482.513133571244,6785.8081156524,6.2690403436513534e-09,3.111618665164216,0.7513469155211038,5141.0583668358,0.0267886756293968,3,1,4.1,B,fit
181,12,100000.0,7.560356e-05,6751.723560636403,17771.37149688508,6998.354094438633,2.5593711439889947e-09,,,,,3,1,4.1,B,fit
182,0,1.0,104657.59,0.1522,0.8265042032945619,0.0470564034726198,8.184390259081027,0.8265042032945619,0.9704613520013134,0.0470564034726198,1.5931881230716238,3,2,4.1,C,fit
183,1,3.1622776601683795,13734.960877504664,0.443725770736577,2.526246603228523,0.2945864673631064,0.427722003333779,0.7744976353095616,1.0269112929244475,0.0617750835061522,1.3567989026268394,3,2,4.1,C,fit
184,2,10.0,778.0916971148562,1.2936436242823213,8.240079258308953,1.404792706509769,0.027498341079768,1.062939736846104,0.8894227460537749,0.0530922230282516,1.4225813336737023,3,2,4.1,C,fit
185,3,31.6227766016838,53.54835,3.771504692793245,22.94260680005308,7.226082417110265,0.0019200142617749,1.3970857105967456,0.8102798075706931,0.4439042167262714,0.8077424267473173,3,2,4.1,C,fit
186,4,100.0,8.517864922920355,10.995491633681334,58.3153203665045,18.313616857039648,0.0002980528901748,1.9124746010402425,0.7420934948552725,0.130099892682015,1.0742485928321586,3,2,4.1,C,fit
187,5,316.227766016838,1.0908634432531163,32.05639290264675,137.03434026438214,63.080978354139575,3.682326502264494e-05,1.348810356453749,0.8027514085510784,0.065397527889444,1.1937348354608197,3,2,4.1,C,fit
188,6,1000.0,0.0983911900464821,93.45760609567321,345.3067894387167,249.3250059794136,3.697253013786496e-06,0.4321199583325855,0.9675335973368652,0.0399743849381335,1.2649946826288596,3,2,4.1,C,fit
189,7,1778.2794100389228,0.030667497,159.57492626782852,602.6824108778975,516.4336218495799,1.0226972817622665e-06,10.096411396259043,0.5464373780074163,0.0090506613134155,1.4634874447402524,3,2,4.1,C,fit
190,8,3162.2776601683795,0.0088544262899593,272.46746580813414,825.4634749430444,1199.185503830816,3.215628698460833e-07,0.0728332857773768,1.1583908452488545,0.113819828940833,1.1493338403988325,3,2,4.1,C,fit
191,9,5623.413251903491,0.0025961183778219,465.22672239438015,1608.0352794157966,2323.9128109370376,8.517942901558525e-08,4.096290167340021,0.6917079625843037,0.8224938670498434,0.920289909804124,3,2,4.1,C,fit
192,10,10000.0,0.0010355626674326,794.3550346015521,2394.542575758805,3947.228860340085,3.3677144195338315e-08,8.16723752560145,0.6167868442758608,29.72214980330955,0.5308030221932836,3,2,4.1,C,fit
193,11,31622.776601683792,0.0002700103135915,2315.872535920197,4870.975952210411,7272.668942765197,8.985460165459593e-09,0.6796310352699336,0.8567428406287333,11948.464194629543,-0.0479151706370178,3,2,4.1,C,fit
194,12,100000.0,9.5069064e-05,6751.723560636403,13061.330107449989,6882.341736119616,3.541004577757842e-09,,,,,3,2,4.1,C,fit
195,0,1.0,227958.56,0.1522,0.7062003524797591,0.0282117174028286,15.97690572114456,0.7062003524797591,1.063633473037795,0.0282117174028286,1.2818542484535005,3,3,4.1,D,fit
196,1,3.1622776601683795,30493.86435958024,0.443725770736577,2.402949625459956,0.1234117893169087,1.073368415351105,0.8362384619811347,0.9168290557646632,0.0179467639958215,1.674740994624548,3,3,4.1,D,fit
197,2,10.0,1551.9108133949733,1.2936436242823213,6.904928635808676,0.8486471291396669,0.0543205034649429,1.851501196328627,0.5716351973935574,0.0222458252381169,1.5814786252920845,3,3,4.1,D,fit
198,3,31.6227766016838,134.10611,3.771504692793245,13.334501761718156,5.241631178548649,0.0045541452213998,1.7111725317020556,0.5944553286051135,0.5188391698832696,0.6696224688221665,3,3,4.1,D,fit
199,4,100.0,29.636508781113506,10.995491633681334,26.436530448301724,11.331246660773711,0.0010625955099773,0.9879257300637088,0.7137400804089075,0.1763569049221689,0.9039426125691922,3,3,4.1,D,fit
200,5,316.227766016838,4.832567821082464,32.05639290264675,60.12768699029823,32.08108143960991,0.0001650162182474,0.7572143118531056,0.7599422735098167,0.122325534023666,0.9674927517405894,3,3,4.1,D,fit
201,6,1000.0,0.651571149137125,93.45760609567321,144.22668926129862,97.72268153422144,2.258442913167568e-05,0.5501854251600657,0.8061788509818004,0.1125740004014813,0.9795190920894196,3,3,4.1,D,fit
202,7,1778.2794100389228,0.2292254385278003,159.57492626782852,229.398380257902,171.74145922991906,8.079502721529155e-06,0.3714636975930878,0.8586689137421792,0.0406127890954989,1.1157576408663046,3,3,4.1,D,fit
203,8,3162.2776601683795,0.0720648456550505,272.46746580813414,376.0603756527955,326.4484108869308,2.592853581972322e-06,0.7113443919011019,0.7780507610187647,1.0683111523146944,0.7100333704987039,3,3,4.1,D,fit
204,9,5623.413251903491,0.0300080514356006,465.22672239438015,588.53224969628,491.2730058677758,1.1009230383659293e-06,0.4566365359821195,0.8293865623663388,0.0143579366271477,1.2091282318283771,3,3,4.1,D,fit
205,10,10000.0,0.0098303278309718,794.3550346015521,948.6737994805276,985.3827593870964,3.405087383209741e-07,0.7689180620727922,0.772809210918253,0.0355631671419797,1.110651132133352,3,3,4.1,D,fit
206,11,31622.776601683792,0.0011730131611968,2315.872535920197,2309.5188531143244,3539.407163214916,3.894019212818396e-08,0.4267242264517105,0.8296387137869844,0.8949433631789032,0.7993633275110801,3,3,4.1,D,fit
207,12,100000.0,0.0001646214099999,6751.723560636403,6002.620246277036,8884.074448030693,5.968938020164888e-09,,,,,3,3,4.1,D,fit
208,0,1.0,570479.63,0.1522,0.9428229155732778,0.0080237161365953,42.07696840558305,0.9428229155732778,0.7959016016045378,0.0080237161365953,1.6519071096466265,3,4,4.1,E,fit
209,1,3.1622776601683795,77851.89841303468,0.443725770736577,2.3571158620589143,0.0537438916097652,2.5126967976149106,0.9277177042601904,0.8099301716422732,0.006858583631365,1.7881893439290486,3,4,4.1,E,fit
210,2,10.0,3693.89316955108,1.2936436242823213,5.988885586268264,0.4211373718843663,0.1262060947762652,1.4312627005744492,0.6216266627586664,0.0097258335731709,1.6364969488599106,3,4,4.1,E,fit
211,3,31.6227766016838,280.7774,3.771504692793245,12.250656074497735,2.7712279911751576,0.0093760199480522,2.2871851837331745,0.4859053457397141,0.3650638409146705,0.5868689588128387,3,4,4.1,E,fit
212,4,100.0,76.40427856911994,10.995491633681334,21.434434026194,5.446364915337752,0.0027266624063794,1.3105891019978466,0.6068227340876131,0.3558040383544389,0.5924479317128653,3,4,4.1,E,fit
213,5,316.227766016838,19.40251317248224,32.05639290264675,43.10457699761426,10.772852218990607,0.0006854819720696,1.4311036436573996,0.5915409200358888,0.4146619789578636,0.5658545945054126,3,4,4.1,E,fit
214,6,1000.0,4.898843286154776,93.45760609567321,85.17141207443304,20.666074921823125,0.0001808415747687,0.4196675140966617,0.7691294984026571,0.8295175417211507,0.4654774750297636,3,4,4.1,E,fit
215,7,1778.2794100389228,2.53965613114084,159.57492626782852,132.6099838492244,27.01639318969412,8.884777101977263e-05,0.5677637001312702,0.7287411075769062,0.1059683334188666,0.7404465428045854,3,4,4.1,E,fit
216,8,3162.2776601683795,1.0619489524979893,272.46746580813414,201.7258244321989,41.37509500298568,3.813727199926938e-05,1.9575616962563989,0.5751560115717083,0.2148598833933503,0.6527381909388636,3,4,4.1,E,fit
217,9,5623.413251903491,0.5373185484191947,465.22672239438015,280.8991997521906,60.24535276472371,1.8809449001217888e-05,0.4236535598838177,0.7524105711720429,0.0202861808973458,0.9260595354220292,3,4,4.1,E,fit
218,10,10000.0,0.1996690522115145,794.3550346015521,433.1647871908428,102.66878808238836,7.157453694054385e-06,1.4184774508600526,0.6212076771038298,0.0560194580301125,0.8157748831811611,3,4,4.1,E,fit
219,11,31622.776601683792,0.0362405787034954,2315.872535920197,885.6395106547308,262.61883907174297,1.3685707913232034e-06,0.0744773918863735,0.9056072274567812,1.915985529153988,0.4748741450007463,3,4,4.1,E,fit
220,12,100000.0,0.007111368,6751.723560636403,2512.23693898546,453.6939099584759,2.79271476167708e-07,,,,,3,4,4.1,E,fit
221,0,1.0,676607.25,0.1522,0.9469559857113232,0.0073625366152105,45.65547505979234,0.9469559857113232,0.8502919884274649,0.0073625366152105,1.3862035910089168,3,5,4.1,F,fit
222,1,3.1622776601683795,111344.76338322127,0.443725770736577,2.5204366596337504,0.036318613717179,3.4773233466091824,0.8488152067937409,0.9453252725912228,0.0082836086836077,1.2838193768544008,3,5,4.1,F,fit
223,2,10.0,7196.067973506031,1.2936436242823213,7.484080049910554,0.159235153749826,0.2670993011227526,1.5811995115489077,0.6751517525653492,0.0017149760865432,1.967780882894524,3,5,4.1,F,fit
224,3,31.6227766016838,363.11528,3.771504692793245,16.282245564135888,1.5343675071720475,0.012741085613141,2.2818459817362355,0.568951981973152,0.109628907958371,0.7640028699946569,3,5,4.1,F,fit
225,4,100.0,83.43336726286492,10.995491633681334,31.346589119309925,3.6976928030433935,0.0027461800508048,2.570224781177694,0.5431095923820756,0.4023062298916321,0.4816870350667637,3,5,4.1,F,fit
226,5,316.227766016838,23.832907491493003,32.05639290264675,58.579422719128594,6.438346494414131,0.0008439771609241,1.615680471216342,0.6237558447438756,0.2056167778806482,0.5982863185130156,3,5,4.1,F,fit
227,6,1000.0,5.881032847914919,93.45760609567321,120.12212596872742,12.820870242235966,0.0002066853109654,1.758919843768777,0.6114589871191731,0.3026909682592373,0.5423060140626575,3,5,4.1,F,fit
228,7,1778.2794100389228,2.9285551903655507,159.57492626782852,170.79995687144364,17.51838265007852,0.0001063820517922,0.7519967406768471,0.7250067072073796,0.0150542955359345,0.943333406382633,3,5,4.1,F,fit
229,8,3162.2776601683795,1.1762971662997015,272.46746580813414,259.2623382136215,30.15278006053959,4.0717708968899264e-05,1.3372891783796803,0.6535754580775811,0.0499028663879506,0.7946291051347776,3,5,4.1,F,fit
230,9,5623.413251903491,0.4850439790135008,465.22672239438015,377.6880969494263,47.641413264767706,1.7690177603720876e-05,2.981238346997228,0.5607297597825807,0.0005323329707059,1.320480338829327,3,5,4.1,F,fit
231,10,10000.0,0.176660808570825,794.3550346015521,521.5737644742176,101.8837029354381,5.990039254462968e-06,0.7482783231277897,0.7108131434066646,0.1892455712386698,0.6827697490113079,3,5,4.1,F,fit
232,11,31622.776601683792,0.0368206990665945,2315.872535920197,1182.285354070438,223.6091626960977,1.2040325344283845e-06,0.0600808690482523,0.954219134156488,6.379102253435698,0.3432733403767188,3,5,4.1,F,fit
233,12,100000.0,0.007440617,6751.723560636403,3546.760611254086,331.99096566593096,2.70328593604548e-07,,,,,3,5,4.1,F,fit
234,0,1.0,52084.792,0.1522,0.802723006104263,0.0625918037363089,6.335296573069124,0.802723006104263,0.9578268025921568,0.0625918037363089,1.601250383062299,4,2,6.7,C,fit
235,1,3.1622776601683795,6694.446729766649,0.443725770736577,2.4181270283996805,0.3954965127698252,0.3328345158004394,0.6144507878698908,1.189984011873235,0.1127444414850167,1.0900950379795866,4,2,6.7,C,fit
236,2,10.0,416.1116248084812,1.2936436242823213,9.516365575423814,1.3873632221050989,0.0241095349032791,1.8260495052540755,0.716958569970239,0.053818896258452,1.411255390697821,4,2,6.7,C,fit
237,3,31.6227766016838,35.26762,3.771504692793245,21.724530641368546,7.043976085635587,0.0020800886877056,1.220267019506172,0.833663685769051,0.5193659828708498,0.7548962478699465,4,2,6.7,C,fit
238,4,100.0,5.97719467226949,10.995491633681334,56.72601104269769,16.798325674016013,0.000334042623079,2.087257741324074,0.7171030823549618,0.1298965719980449,1.0558341533555375,4,2,6.7,C,fit
239,5,316.227766016838,0.7634027908476229,32.05639290264675,129.51909057917973,56.64780331437282,4.3384367222155865e-05,0.9825538146537692,0.8479909761044164,0.0460801289953577,1.2358677549234471,4,2,6.7,C,fit
240,6,1000.0,0.0679168757826166,93.45760609567321,343.8185262348645,235.02656374677355,3.939162546147664e-06,0.8649442808862097,0.8664470476620095,0.0791717269811814,1.1575156108614315,4,2,6.7,C,fit
241,7,1778.2794100389228,0.0220696589648927,159.57492626782852,566.1624165722462,457.6103659151421,1.2286077127542009e-06,2.507784573485255,0.7242002491710152,0.0097130603463372,1.4378891589780007,4,2,6.7,C,fit
242,8,3162.2776601683795,0.0061380394680672,272.46746580813414,858.9959151647266,1047.0517413330956,3.539084118800019e-07,0.5185771735382053,0.919765057801466,0.0772358745642386,1.1806140213842715,4,2,6.7,C,fit
243,9,5623.413251903491,0.0018334909080203,465.22672239438015,1458.5870825096438,2065.958763425354,1.0563214906196937e-07,1.694379919132907,0.7826457512765893,0.2798168320731063,1.031532750212501,4,2,6.7,C,fit
244,10,10000.0,0.000705404876978,794.3550346015521,2288.7259875452964,3741.1475438567713,3.7175043906595455e-08,5.567941433895999,0.6534747855890859,21.428700897378164,0.560502248327457,4,2,6.7,C,fit
245,11,31622.776601683792,0.0001762408557008,2315.872535920197,4856.587231045453,7132.732886779192,9.188888318846784e-09,7.735126422057531,0.6217475061152483,6455.910754200912,0.0096218760766094,4,2,6.7,C,fit
246,12,100000.0,7.866133e-05,6751.723560636403,9935.848177207865,7212.185667652508,4.441997216560389e-09,,,,,4,2,6.7,C,fit
247,0,1.0,80307.48999999999,0.1522,0.7608375307779695,0.0463616815051091,9.023998630638289,0.7608375307779695,0.9489292778983982,0.0463616815051091,1.4153433539535814,4,3,6.7,D,fit
248,1,3.1622776601683795,10468.879869581708,0.443725770736577,2.268592888772089,0.2364998426387861,0.5932840937147454,0.7878341687774891,0.9186435078625464,0.0383937965255622,1.579139594326883,4,3,6.7,D,fit
249,2,10.0,611.3344809353083,1.2936436242823213,6.532483483133671,1.4568024167896887,0.0334480769532979,1.94645916034686,0.5258330243260235,0.1266936821258628,1.0606456949460636,4,3,6.7,D,fit
250,3,31.6227766016838,92.65591,3.771504692793245,11.967262918025416,4.939960777875264,0.0053843315446505,1.4228378506797,0.6165596150729434,0.449053796536379,0.6942834188315682,4,3,6.7,D,fit
251,4,100.0,20.271402234672312,10.995491633681334,24.337425775847137,10.986647993205986,0.0011904475817193,0.7807149919822863,0.746891060434088,0.196102757485989,0.874190754821661,4,3,6.7,D,fit
252,5,316.227766016838,3.1793936021736338,32.05639290264675,57.50692824897083,30.05803512144347,0.000184149001988,0.6057494242680665,0.7909708640806844,0.1067753850587297,0.9797957765167729,4,3,6.7,D,fit
253,6,1000.0,0.4088082031494734,93.45760609567321,142.95705809824486,92.86637124735016,2.3976514492042654e-05,0.7831461706201007,0.7537875911977621,0.0530339433656996,1.081101518440432,4,3,6.7,D,fit
254,7,1778.2794100389228,0.1450051651387959,159.57492626782852,220.62387087724773,173.03495941973034,8.338036113332716e-06,0.2880117141537777,0.8874591840372802,0.1909100719425804,0.9099400043499126,4,3,6.7,D,fit
255,8,3162.2776601683795,0.0519007890225873,272.46746580813414,367.72003779915394,292.1587222792224,2.96287940153137e-06,0.9435556716873484,0.7402142190228875,0.4505771248888562,0.8033856334408155,4,3,6.7,D,fit
256,9,5623.413251903491,0.0215766507716901,465.22672239438015,563.0809709845315,463.94368202282607,1.2184676733166366e-06,0.3613018631396814,0.85138683992681,0.0251299790869682,1.1376728367224094,4,3,6.7,D,fit
257,10,10000.0,0.0067009812060735,794.3550346015521,919.215969710172,893.065832303758,3.877475768122212e-07,0.6862331537261397,0.7817364661726218,0.0113028360902219,1.224424011101274,4,3,6.7,D,fit
258,11,31622.776601683792,0.0007098193747027,2315.872535920197,2260.923114697951,3656.7517644185687,3.8500720219501486e-08,1.9773892107056543,0.6795985852755041,2.3273825334692377,0.7102728242024423,4,3,6.7,D,fit
259,12,100000.0,0.0001518673,6751.723560636403,4944.075413390563,8283.843618156166,7.772006390780957e-09,,,,,4,3,6.7,D,fit
260,0,1.0,14.317887,0.1522,290.1544173708574,1.8440748290263824,0.0005948978517713,290.1544173708574,-1.1770930807722522,1.8440748290263824,0.1640075569226649,4,4,6.7,E,fit
261,1,316.227766016838,7.664094717276328,32.05639290264675,0.3310522049456874,4.740208363639787,0.2028412182735848,1.7157468498902848e-17,6.514177309844042,0.1083347225861047,0.6564119026641156,4,4,6.7,E,fit
262,2,1000.0,0.8686571190562529,93.45760609567321,598.3911195411907,10.092607491135222,5.270618766325209e-05,29.03897226977343,0.4380012992420343,0.6775893547502997,0.3910122697161157,4,4,6.7,E,fit
263,3,1778.2794100389228,0.5735529216288016,159.57492626782852,769.9906730081302,12.640272918514958,3.270455255822125e-05,2.1198056555772284e-21,7.249289051703766,1.1664655462113644e+23,-6.758497066037012,4,4,6.7,E,fit
264,4,3162.2776601683795,0.4447540919589705,272.46746580813414,49981.32067514801,0.2583046262449041,2.465529568946642e-05,1.3711642766225329e+31,-7.553794789270573,5.592240949470726e-31,8.475584659757278,4,4,6.7,E,fit
265,5,5623.413251903491,0.2597886022112445,465.22672239438015,646.1882104434093,33.96474430100756,1.450316365923455e-05,7605044915.631779,-1.885531400854192,2.129631155954273e-06,1.9207263886982384,4,4,6.7,E,fit
266,6,10000.0,0.169804118986091,794.3550346015521,218.2610197360393,102.61478666463634,1.42122880414347e-05,70.60259458215215,0.1225388796645034,0.0207041381358379,0.9237881975051828,4,4,6.7,E,fit
267,7,31622.776601683792,0.051436824462244,2315.872535920197,251.33074568501297,297.2378048702493,4.260891370482526e-06,0.0002004722357533,1.355153641316667,0.2655685087175789,0.6775394378900389,4,4,6.7,E,fit
268,8,100000.0,0.007512341,6751.723560636403,1196.2513487043157,648.4459233628268,4.103495132390996e-07,,,,,4,4,6.7,E,fit
269,0,1.0,34676.563,0.1522,0.5593131707676815,0.0710959858561724,8.004791055862977,0.5593131707676815,1.5290730605916367,0.0710959858561724,1.4062563916336657,5,2,9.6,C,fit
270,1,3.1622776601683795,4397.34846477841,0.443725770736577,3.2523073195932986,0.3588998497983648,0.2727000855391515,1.4934998717851289,0.6759727738036689,0.0679579274258072,1.44546630250003,5,2,9.6,C,fit
271,2,10.0,292.0474301728761,1.2936436242823213,7.082359430293907,1.895424228849764,0.0237118662176708,0.6915209054976041,1.010372649578888,0.1665137792662191,1.0562562499761838,5,2,9.6,C,fit
272,3,31.6227766016838,25.930862,3.771504692793245,22.66544698783993,6.394911709348942,0.0021960958246605,1.7173583244844022,0.7470022457864582,0.3727492197605388,0.8229452065045448,5,2,9.6,C,fit
273,4,100.0,4.390204243447758,10.995491633681334,53.56306386251352,16.493284716058053,0.0003603110324507,1.6864428674322054,0.7509468891027168,0.1284027286183669,1.054366451638033,5,2,9.6,C,fit
274,5,316.227766016838,0.5507950269912415,32.05639290264675,127.15658499712012,55.52523200759968,4.508383895115782e-05,0.9310541906110804,0.8541455586076442,0.0495770438578613,1.2196839017856362,5,2,9.6,C,fit
275,6,1000.0,0.0495837802111672,93.45760609567321,339.9473303851166,226.1165407540195,4.14100885826372e-06,1.153217598742631,0.8231667912185876,0.0335795739182654,1.276085717194623,5,2,9.6,C,fit
276,7,1778.2794100389228,0.0156063786140378,159.57492626782852,546.0134398791424,471.3611254154727,1.236781648244196e-06,0.9897449082315924,0.8435938635729253,0.0362345158900748,1.265917322695976,5,2,9.6,C,fit
277,8,3162.2776601683795,0.0045694557375164,272.46746580813414,887.3639859225916,976.86172312672,3.672106225630067e-07,1.4525548729519195,0.7959912145842593,0.0120073112785377,1.4029678066535471,5,2,9.6,C,fit
